1;9.1.2016;1
2;9.1.2016;1
3;9.1.2016;1
4;9.1.2016;1
5;9.1.2016;2
6;9.1.2016;1
7;9.1.2016;3
8;9.1.2016;1
9;10.1.2016;1
10;10.1.2016;1
11;10.1.2016;1
12;10.1.2016;1
13;10.1.2016;1
14;10.1.2016;1
15;10.1.2016;1
16;10.1.2016;1
17;10.1.2016;6
18;22.1.2016;1
19;22.1.2016;1
20;22.1.2016;1
21;22.1.2016;1
22;22.1.2016;1
23;22.1.2016;1
24;24.1.2016;1
25;24.1.2016;1
